6.2,4.3,91.48,48.27
6.19,4.51,91.94,47.09
6.04,4.58,91.83,47.0
6.05,4.61,93.21,45.77
6.07,4.35,91.9,49.22
5.94,4.38,92.9,49.41
6.14,4.65,90.56,46.54
5.99,4.53,93.42,45.53
6.01,4.38,90.84,49.62
6.12,4.65,91.22,49.94
6.24,4.4,92.55,48.84
6.17,4.47,91.7,47.75
6.23,4.7,90.93,48.48
6.18,4.48,90.44,47.46
6.16,4.31,93.46,48.41
6.29,4.6,92.38,45.52
6.27,4.32,94.24,45.39
6.2,4.31,94.08,48.56
6.3,4.63,90.46,46.61
6.01,4.44,94.3,48.46
6.1,4.39,92.6,49.52
6.08,4.51,91.64,47.59
6.27,4.62,90.74,49.74
6.18,4.4,91.64,49.47
6.3,4.37,93.9,47.42
5.96,4.39,90.7,45.32
5.99,4.41,90.04,49.61
6.2,4.37,91.55,47.17
6.03,4.49,92.47,45.38
6.01,4.39,93.73,47.83
6.27,4.43,93.86,47.67
6.2,4.52,90.92,48.15
6.15,4.45,90.24,49.04
6.18,4.6,94.47,46.4
6.06,4.45,90.5,49.55
6.09,4.36,94.69,49.8
5.92,4.33,93.86,45.85
6.2,4.38,93.91,47.46
5.99,4.45,92.11,45.82
5.94,4.65,92.94,46.94
6.09,4.65,94.48,46.01
6.29,4.32,92.61,45.85
6.01,4.61,92.49,47.05
6.15,4.58,90.3,45.76
6.08,4.54,92.38,49.81
5.98,4.31,91.74,45.43
5.9,4.34,90.63,49.67
6.0,4.62,90.69,45.52
6.18,4.59,91.08,49.7
6.2,4.3,93.92,46.71
6.29,4.42,94.27,45.76
6.04,4.59,90.85,46.04
6.1,4.31,94.8,48.38
6.29,4.36,92.5,49.63
6.28,4.32,94.29,49.1
6.14,4.55,91.94,48.92
5.96,4.52,94.63,46.44
6.23,4.33,91.16,46.16
5.96,4.62,91.34,48.01
5.97,4.48,93.29,48.31
6.14,4.6,90.86,47.17
6.12,4.57,90.17,49.94
5.93,4.34,91.14,49.43
5.95,4.35,90.21,46.68
6.18,4.5,93.95,48.94
5.98,4.63,93.87,47.96
6.13,4.53,93.49,49.92
5.97,4.47,93.66,49.33
6.2,4.33,94.61,47.77
6.1,4.66,91.0,47.15
6.25,4.32,93.36,47.28
6.08,4.48,90.51,49.15
5.91,4.53,91.71,48.79
6.22,4.69,90.89,45.94
5.9,4.49,92.71,46.74
6.25,4.64,90.94,45.63
5.95,4.61,92.7,47.23
6.19,4.32,90.41,45.41
6.13,4.59,94.56,46.71
6.11,4.55,90.63,49.82
5.93,4.44,92.2,45.83
6.13,4.65,91.23,48.98
5.94,4.31,91.87,46.08
6.15,4.68,90.02,48.56
6.24,4.52,91.3,49.62
6.29,4.66,92.19,45.63
6.0,4.62,94.92,47.14
6.14,4.47,90.77,45.54
6.24,4.49,94.09,45.71
5.99,4.39,93.91,49.94
6.08,4.55,91.02,48.87
6.01,4.67,94.97,48.98
6.1,4.37,94.19,49.18
5.94,4.32,93.28,49.24
6.02,4.6,94.71,45.54
6.26,4.44,93.99,48.02
6.19,4.42,91.33,47.27
6.29,4.61,91.41,45.69
6.15,4.3,92.49,45.16
6.06,4.56,90.55,49.9
6.26,4.43,94.79,46.07
6.26,4.43,93.14,45.98
6.14,4.38,92.71,48.45
6.26,4.64,93.98,47.73
6.06,4.7,93.13,49.02
6.25,4.58,90.35,49.93
6.26,4.33,91.38,45.66
5.99,4.36,93.98,46.73
6.25,4.53,91.32,46.12
6.09,4.33,94.37,47.96
5.99,4.38,94.45,46.07
6.2,4.4,94.03,49.65
5.91,4.31,91.63,47.23
6.09,4.33,94.44,49.9
6.08,4.36,94.45,46.72
6.24,4.66,94.69,47.84
5.95,4.39,93.41,47.99
5.99,4.45,91.59,47.7
5.91,4.66,93.73,49.42
5.96,4.57,91.39,47.97
5.99,4.5,90.28,49.88
6.04,4.5,91.16,46.41
6.12,4.42,92.04,49.17
6.06,4.45,93.66,49.73
6.03,4.54,94.46,45.52
6.09,4.38,93.59,46.84
6.28,4.41,93.24,45.15
6.04,4.33,91.58,48.39
6.29,4.6,93.04,47.27
6.19,4.32,93.35,48.98
6.0,4.38,91.44,46.45
6.29,4.62,91.14,46.89
5.94,4.52,91.4,49.2
6.14,4.43,91.91,48.94
6.12,4.39,93.01,49.08
6.24,4.46,90.62,49.53
5.99,4.34,90.29,46.77
6.1,4.63,91.67,47.8
6.13,4.52,93.34,48.67
6.16,4.66,93.18,49.26
6.0,4.44,91.84,46.93
5.93,4.48,94.69,47.25
6.29,4.34,93.71,47.63
6.1,4.59,92.42,45.22
6.05,4.34,94.09,45.01
6.3,4.3,94.75,46.39
6.25,4.44,94.68,47.33
6.11,4.51,92.3,45.33
6.1,4.55,93.02,49.09
6.09,4.52,90.57,45.41
5.97,4.36,93.73,48.94
6.13,4.37,90.39,45.2
5.96,4.47,93.42,45.22
6.23,4.57,94.07,46.31
6.25,4.54,90.44,49.2
6.23,4.67,92.81,47.36
6.02,4.6,90.92,48.9
6.02,4.36,90.94,46.6
5.98,4.53,93.72,47.37
6.06,4.54,93.43,46.08
6.17,4.46,92.16,48.39
6.29,4.31,90.89,46.74
6.07,4.38,93.7,47.23
5.96,4.67,90.99,45.4
6.12,4.42,93.6,47.37
6.08,4.35,93.18,46.5
6.02,4.51,93.26,49.19
5.95,4.66,94.08,46.44
6.14,4.31,91.12,49.15
6.0,4.39,90.5,49.95
5.93,4.67,92.94,47.78
6.11,4.53,92.36,47.03
5.93,4.58,90.6,49.11
6.07,4.47,90.42,49.87
6.02,4.39,92.51,48.31
6.12,4.54,90.39,49.46
6.18,4.46,93.24,47.4
6.2,4.36,94.51,49.08
6.27,4.59,93.24,46.49
6.22,4.53,93.81,48.21
6.14,4.61,91.89,46.61
6.22,4.44,93.08,47.22
6.22,4.62,91.22,47.89
6.25,4.43,90.33,45.42
6.02,4.65,91.37,49.87
6.26,4.49,94.7,47.66
5.91,4.51,94.44,45.36
6.07,4.6,94.0,47.5
6.04,4.66,91.34,46.77
6.26,4.61,93.73,46.55
5.91,4.44,94.34,46.01
6.14,4.49,90.91,49.74
6.02,4.34,93.43,45.19
6.26,4.51,94.86,46.96
6.01,4.57,92.99,46.73
6.29,4.35,91.97,49.11
6.14,4.5,91.44,48.49
5.93,4.37,92.95,45.11
5.9,4.66,90.78,45.11
6.21,4.42,93.67,49.75
6.25,4.45,94.57,45.3
6.27,4.44,91.83,49.62
5.96,4.4,91.29,46.11
6.17,4.7,90.14,45.22
5.95,4.62,93.09,47.55
5.99,4.47,91.35,47.77
6.22,4.56,91.79,49.32
5.94,4.44,91.17,49.15
6.2,4.65,90.57,49.48
6.21,4.62,90.11,47.69
5.94,4.42,92.12,46.59
6.09,4.42,92.67,48.4
5.98,4.59,90.63,49.45
6.06,4.57,90.94,49.88
6.09,4.65,90.27,48.31
6.3,4.54,93.54,46.05
6.18,4.45,94.28,46.1
6.09,4.62,94.5,45.17
6.07,4.32,92.07,49.23
6.08,4.35,94.08,46.73
6.02,4.47,90.5,47.08
6.21,4.45,94.8,48.66
6.19,4.35,94.2,46.06
6.15,4.3,90.54,46.43
6.26,4.47,92.2,48.44
6.0,4.69,90.44,45.12
5.96,4.51,94.53,49.07
6.14,4.36,90.08,48.13
6.22,4.63,93.17,49.61
5.99,4.69,93.94,48.57
6.2,4.47,92.05,49.74
6.29,4.67,91.0,46.19
6.08,4.53,92.54,46.65
6.24,4.66,93.15,45.81
6.3,4.4,90.01,47.58
6.12,4.6,93.3,46.04
5.93,4.55,93.06,49.8
6.16,4.56,94.18,45.28
6.04,4.61,94.9,49.79
6.27,4.51,91.92,48.28
6.25,4.41,92.12,45.73
6.07,4.41,91.1,47.61
6.29,4.47,91.06,48.68
6.26,4.42,94.55,45.43
6.19,4.62,93.03,48.21
6.05,4.42,93.23,45.32
6.16,4.61,92.8,49.14
6.0,4.65,90.2,45.35
6.15,4.59,93.94,49.95
6.0,4.61,93.47,46.52
6.18,4.34,93.82,47.29
6.08,4.46,90.02,46.57
5.94,4.5,94.4,49.96
6.03,4.48,90.69,48.63
5.92,4.52,91.39,46.49
6.15,4.57,93.82,45.69
6.2,4.62,94.01,49.71
6.14,4.62,92.85,45.56
6.21,4.55,90.22,48.84
6.28,4.31,91.23,48.4
6.22,4.65,91.96,47.33
6.0,4.36,91.2,45.85
5.93,4.62,94.27,49.17
5.99,4.49,91.49,49.02
6.17,4.43,91.01,48.81
6.06,4.34,93.75,45.18
6.17,4.52,93.49,48.73
6.15,4.54,92.32,47.67
5.92,4.51,91.04,46.87
6.16,4.68,91.45,48.35
6.17,4.36,92.63,48.5
6.23,4.5,90.83,45.17
5.95,4.47,91.23,49.57
6.18,4.4,92.63,48.08
6.1,4.5,94.81,48.09
5.98,4.51,94.28,46.05
6.3,4.68,93.8,46.34
6.12,4.44,94.99,48.79
6.14,4.44,92.98,47.83
6.23,4.63,93.2,48.2
5.91,4.6,93.34,48.56
6.01,4.68,91.38,46.17
6.02,4.36,92.3,45.58
6.29,4.49,92.02,45.46
6.23,4.38,91.35,45.03
6.16,4.37,94.29,45.18
5.97,4.4,93.62,48.25
6.12,4.53,90.45,45.64
6.01,4.61,90.7,47.1
6.06,4.61,91.75,46.53
6.07,4.66,90.6,46.39
6.09,4.36,92.0,46.83
5.9,4.34,92.88,46.28
6.22,4.47,94.15,48.23
6.12,4.49,92.66,46.76
6.24,4.36,90.41,49.87
6.09,4.39,94.91,45.3
6.2,4.36,92.52,49.95
5.9,4.3,91.22,49.08
6.17,4.49,93.72,48.54
5.91,4.36,90.92,46.26
6.13,4.5,92.14,48.76
6.09,4.38,94.81,48.72
5.94,4.41,93.8,49.08
6.07,4.67,90.68,48.26
6.28,4.31,93.58,47.27
6.29,4.61,94.57,46.75
6.05,4.32,94.1,46.35
6.05,4.62,94.87,49.88
5.97,4.45,91.05,47.65
6.08,4.57,92.42,46.05
5.91,4.31,92.66,48.37
6.09,4.6,94.92,49.14
6.29,4.61,92.33,47.68
6.06,4.42,90.44,47.6
6.26,4.36,92.77,46.63
6.1,4.59,91.55,46.37
6.26,4.67,94.09,46.94
6.28,4.59,93.11,45.79
5.96,4.32,92.55,47.89
6.01,4.62,93.8,48.87
6.03,4.56,93.97,46.38
6.16,4.45,94.91,48.53
6.27,4.46,90.97,49.75
6.08,4.5,93.87,46.91
6.09,4.58,92.56,46.66
6.23,4.5,93.47,45.16
5.96,4.48,91.42,49.28
6.26,4.69,93.85,49.03
5.94,4.57,90.81,49.12
6.02,4.53,90.68,46.58
6.17,4.48,90.17,47.67
5.92,4.44,90.26,49.89
6.2,4.57,91.93,45.93
6.27,4.59,94.09,46.33
6.2,4.57,94.34,46.41
6.03,4.38,90.34,45.96
6.06,4.52,93.02,49.88
6.09,4.59,91.16,49.67
6.12,4.61,92.06,45.56
6.16,4.45,92.21,47.67
6.0,4.51,94.16,45.99
6.0,4.46,90.03,46.17
6.13,4.3,92.48,46.16
6.3,4.32,90.29,49.67
6.19,4.34,93.06,45.27
6.11,4.3,92.49,46.78
5.96,4.54,90.57,45.01
6.23,4.42,91.88,48.62
6.29,4.46,90.76,45.71
6.14,4.4,94.85,46.97
6.27,4.43,91.47,46.8
6.06,4.36,94.51,49.22
6.2,4.62,94.54,49.08
5.91,4.48,94.24,46.09
6.11,4.63,91.89,46.0
6.29,4.38,94.17,47.07
6.15,4.62,90.34,47.56
6.18,4.68,91.12,47.61
6.26,4.51,94.97,45.07
5.91,4.66,92.3,48.25
6.16,4.31,91.88,47.23
6.12,4.35,92.18,46.74
5.92,4.7,92.49,46.16
6.13,4.34,90.89,45.08
6.01,4.51,91.36,45.86
6.3,4.4,90.7,47.92
6.13,4.66,93.68,47.65
6.12,4.4,94.15,45.05
5.97,4.64,90.76,46.86
5.97,4.41,92.35,46.16
6.11,4.5,91.3,46.35
6.13,4.62,93.82,46.85
6.27,4.4,90.17,48.05
6.26,4.66,93.46,47.25
6.05,4.35,93.5,47.43
6.02,4.66,93.61,45.46
6.24,4.59,93.22,45.92
6.11,4.51,91.94,49.5
5.99,4.41,91.48,46.33
6.03,4.52,90.79,46.49
6.05,4.55,92.13,45.18
5.96,4.65,92.6,49.44
5.91,4.36,91.4,47.68
6.0,4.49,94.25,48.03
6.2,4.54,90.14,48.4
6.15,4.7,92.33,49.88
6.18,4.67,90.03,46.16
6.25,4.46,91.69,47.09
6.04,4.5,92.48,48.57
5.94,4.62,90.96,45.17
5.92,4.65,92.14,45.29
5.94,4.48,93.03,49.29
6.16,4.53,94.82,49.8
5.94,4.5,93.52,46.72
6.29,4.65,90.88,47.71
6.13,4.51,91.53,46.95
6.02,4.43,91.47,46.96
6.27,4.33,92.74,45.95
6.03,4.36,94.25,47.98
6.16,4.56,92.1,48.1
6.02,4.65,91.46,45.63
6.15,4.46,90.45,46.56
6.23,4.33,90.71,46.08
6.22,4.44,91.75,46.2
6.14,4.58,92.27,46.85
6.28,4.4,91.83,46.9
5.99,4.58,92.3,49.53
6.0,4.68,94.39,45.51
6.27,4.65,94.24,49.67
5.98,4.35,90.98,46.01
6.17,4.39,91.91,48.6
6.02,4.48,94.41,45.33
6.04,4.39,90.03,46.48
6.3,4.59,93.74,48.86
6.03,4.32,91.2,49.51
6.0,4.4,90.56,49.64
6.16,4.68,93.88,46.46
6.27,4.33,94.59,47.36
6.3,4.47,91.05,49.99
6.27,4.49,92.99,49.48
6.05,4.59,94.68,49.66
5.94,4.45,91.33,46.34
6.22,4.33,94.69,48.1
6.17,4.53,92.73,45.05
6.04,4.56,91.29,49.26
6.29,4.61,92.8,48.46
5.93,4.51,93.9,46.16
6.01,4.58,93.13,49.99
6.14,4.56,91.08,45.11
6.2,4.62,94.91,47.17
6.28,4.57,94.15,45.54
6.06,4.66,90.97,47.56
5.92,4.49,92.88,49.25
6.06,4.36,94.43,48.14
6.11,4.63,94.53,49.37
6.07,4.66,92.89,45.64
6.13,4.69,90.36,47.12
6.2,4.58,93.41,47.26
6.21,4.43,91.76,49.95
6.23,4.55,94.6,49.7
5.97,4.66,91.16,48.23
6.28,4.34,93.43,45.81
6.2,4.44,94.01,49.84
5.92,4.58,91.37,47.28
6.02,4.34,92.78,45.51
6.0,4.68,94.5,48.03
6.08,4.57,91.5,46.82
6.25,4.61,91.35,45.42
6.08,4.46,91.19,45.84
6.01,4.41,94.04,49.74
6.21,4.46,90.15,46.72
6.06,4.57,91.41,47.56
6.2,4.51,91.96,47.93
6.12,4.41,92.4,49.73
6.27,4.49,90.45,49.44
5.9,4.37,93.16,49.21
6.07,4.6,90.72,49.75
5.91,4.58,90.09,46.3
6.09,4.57,93.62,48.27
6.12,4.6,90.31,49.33
5.9,4.54,90.35,46.22
6.12,4.65,94.35,46.13
5.93,4.47,92.61,49.09
6.2,4.57,94.61,47.82
6.25,4.36,92.6,47.35
6.17,4.31,90.5,47.22
5.96,4.44,92.15,45.56
6.01,4.51,90.04,49.22
6.06,4.63,90.01,47.84
6.23,4.63,93.88,49.07
6.13,4.32,91.66,49.27
6.25,4.49,93.92,47.51
6.2,4.36,91.0,47.03
6.01,4.3,93.18,46.01
5.97,4.57,92.0,46.42
6.14,4.55,91.99,47.85
6.09,4.33,93.35,47.22
5.92,4.67,90.99,46.97
6.19,4.43,90.7,45.47
6.26,4.32,94.76,45.13
6.07,4.55,91.89,49.73
6.04,4.69,91.35,45.15
6.29,4.52,93.14,49.76
5.94,4.46,94.62,46.75
5.93,4.33,92.51,46.81
6.02,4.67,92.95,46.51
5.98,4.5,93.23,45.55
6.28,4.66,91.87,46.22
5.94,4.56,94.24,49.36
5.94,4.62,92.29,49.14
5.9,4.32,92.66,48.32
6.01,4.51,94.88,49.96
6.07,4.51,90.49,45.22
6.04,4.31,90.29,47.05
5.98,4.63,94.59,48.71
5.92,4.67,93.14,48.24
6.08,4.56,94.52,45.39
6.25,4.52,90.23,49.1
6.22,4.48,91.92,47.14
5.94,4.53,90.68,47.24
6.11,4.33,92.84,47.65
6.24,4.66,91.31,45.99
6.06,4.4,91.58,46.38
5.99,4.36,94.1,48.94
6.2,4.57,92.44,47.15
6.08,4.42,93.89,48.25
6.26,4.36,94.86,48.22
6.05,4.59,92.17,49.85
5.96,4.44,94.91,48.27
6.16,4.34,94.8,46.54
6.14,4.38,93.84,49.61
6.25,4.33,92.55,45.02
6.04,4.35,94.6,49.01
6.28,4.47,92.92,48.28
6.22,4.4,93.16,49.47
6.04,4.34,93.48,49.1
6.24,4.4,90.37,46.62
6.09,4.39,93.39,49.77
5.92,4.51,92.58,46.3
6.07,4.56,91.99,49.85
6.13,4.68,91.3,46.49
6.01,4.68,92.82,46.99
5.94,4.59,91.29,46.18
6.14,4.47,90.5,45.56
6.02,4.4,91.48,46.75
6.02,4.57,91.02,49.94
6.09,4.42,92.17,47.15
6.29,4.6,92.02,49.87
6.08,4.35,94.14,46.25
6.18,4.68,92.79,48.6
6.06,4.65,92.01,46.39
6.09,4.39,93.16,48.07
6.1,4.37,90.06,46.6
5.99,4.49,91.92,47.97
6.1,4.4,93.85,48.13
5.96,4.33,91.14,47.38
6.21,4.37,93.42,45.88
6.21,4.42,92.17,46.79
6.3,4.68,91.8,48.87
6.16,4.7,93.61,48.03
6.08,4.31,91.78,49.76
6.28,4.37,93.43,49.11
6.2,4.36,92.87,49.95
6.15,4.45,93.63,46.37
6.29,4.51,91.33,46.49
5.98,4.53,93.89,49.64
6.16,4.39,92.75,49.17
5.97,4.37,93.66,47.06
6.02,4.53,94.49,45.28
5.95,4.37,93.56,47.48
6.27,4.37,92.52,48.31
6.29,4.32,93.79,47.25
6.04,4.55,92.5,48.89
5.93,4.6,91.87,48.85
6.27,4.48,90.88,46.64
5.95,4.32,90.64,45.83
6.24,4.32,92.82,48.21
6.08,4.45,93.58,45.51
6.18,4.37,94.47,47.18
6.14,4.61,91.64,48.79
6.29,4.3,92.36,46.07
6.21,4.41,90.98,48.55
5.97,4.66,90.79,47.78
6.17,4.59,93.01,45.87
6.1,4.44,92.24,48.95
6.03,4.67,90.29,47.09
6.29,4.51,94.64,46.32
6.28,4.66,93.74,46.66
6.24,4.54,90.64,47.04
5.97,4.43,94.25,45.3
5.96,4.63,92.16,48.89
6.03,4.5,90.24,47.93
6.03,4.47,91.2,46.94
6.29,4.36,90.69,48.97
6.29,4.49,93.37,49.76
5.98,4.53,94.8,47.03
5.96,4.49,91.5,49.25
6.24,4.49,90.48,46.27
5.91,4.54,91.91,47.1
5.97,4.41,93.88,47.22
6.01,4.4,92.7,48.61
6.19,4.6,93.16,48.85
6.24,4.58,91.7,49.66
6.18,4.69,93.44,49.3
6.14,4.54,92.45,49.19
5.92,4.47,90.98,48.81
6.05,4.44,92.56,49.51
6.1,4.64,92.23,45.52
6.22,4.58,94.72,49.62
6.28,4.62,92.26,49.96
5.96,4.52,93.94,48.59
6.05,4.67,94.87,47.76
6.18,4.68,92.14,46.62
6.0,4.55,90.51,46.0
5.96,4.55,92.72,46.75
6.08,4.64,93.25,47.85
6.26,4.47,91.16,47.47
6.16,4.49,93.66,47.32
6.15,4.46,90.05,48.09
6.11,4.58,93.39,47.41
6.24,4.55,93.3,45.1
6.29,4.32,93.27,46.0
5.97,4.67,94.29,47.38
5.91,4.49,92.73,48.48
6.13,4.67,93.85,46.26
6.03,4.63,91.45,48.3
6.18,4.45,92.9,45.18
6.15,4.61,90.94,45.18
6.14,4.35,92.16,48.55
6.05,4.44,90.58,46.02
6.22,4.65,90.39,45.67
5.94,4.44,90.78,45.17
6.1,4.66,91.72,48.19
6.27,4.4,91.95,48.73
6.03,4.38,92.75,46.06
6.14,4.61,91.53,47.61
6.24,4.63,92.93,49.26
5.96,4.57,91.28,49.45
6.29,4.53,93.18,45.24
5.98,4.36,91.83,49.75
5.93,4.39,93.82,46.34
6.25,4.45,93.16,46.42
5.99,4.69,94.51,49.14
6.14,4.64,90.95,45.17
5.92,4.54,91.24,45.08
6.24,4.6,94.73,49.66
6.16,4.31,93.26,49.89
6.0,4.59,93.36,47.9
6.23,4.42,91.66,47.46
6.05,4.39,90.88,46.05
6.07,4.57,94.06,49.64
6.08,4.48,93.23,45.53
5.95,4.46,93.05,48.45
6.27,4.59,92.97,47.71
6.17,4.65,94.49,47.31
6.25,4.69,90.33,46.02
6.0,4.43,90.96,47.03
6.25,4.69,90.54,46.72
5.96,4.51,93.44,47.03
6.28,4.3,94.38,49.66
6.16,4.32,92.98,48.67
6.12,4.56,90.84,47.69
6.14,4.5,91.69,48.25
6.28,4.37,90.23,49.24
6.09,4.35,92.87,45.09
6.15,4.43,94.05,49.5
6.11,4.65,94.78,47.85
6.01,4.43,93.35,46.61
6.14,4.32,90.43,48.12
5.92,4.54,91.48,49.71
6.0,4.58,93.65,45.47
6.03,4.56,91.4,47.03
5.93,4.34,91.45,48.47
6.15,4.65,92.7,46.05
6.22,4.36,93.94,48.79
6.27,4.68,91.54,49.81
6.0,4.51,92.12,49.43
6.16,4.42,93.73,49.4
6.08,4.5,91.01,46.43
6.22,4.56,91.87,46.75
5.96,4.54,91.42,49.2
5.93,4.38,90.95,47.0
6.16,4.62,92.5,49.34
6.0,4.59,91.62,49.8
5.91,4.4,92.22,45.48
6.08,4.44,94.09,47.94
6.07,4.38,91.36,48.18
6.2,4.69,92.46,46.67
6.03,4.58,90.37,48.32
6.13,4.54,91.44,45.03
6.25,4.31,90.28,49.37
6.08,4.39,92.58,47.64
6.27,4.36,90.8,46.15
6.28,4.63,92.42,48.61
6.21,4.63,91.9,49.97
6.18,4.33,90.68,49.62
6.27,4.44,90.55,47.14
6.15,4.65,93.05,47.38
6.02,4.62,94.81,46.19
6.2,4.61,90.55,47.74
6.1,4.35,91.11,47.43
6.01,4.53,93.03,47.67
6.11,4.61,93.85,45.89
6.01,4.36,93.87,47.97
6.28,4.35,93.18,48.8
6.24,4.32,90.06,45.48
6.13,4.4,94.89,48.13
6.02,4.48,94.69,48.31
6.2,4.61,94.58,46.06
6.08,4.64,92.73,46.06
6.23,4.48,91.14,49.22
5.91,4.6,94.68,49.15
6.07,4.48,93.78,49.29
6.07,4.57,92.05,45.52
5.95,4.34,90.94,46.9
5.99,4.44,91.88,48.11
5.94,4.35,90.7,48.59
5.96,4.64,93.35,46.37
6.29,4.65,93.24,45.01
6.05,4.45,92.09,48.75
6.12,4.66,91.89,45.54
5.91,4.34,90.59,48.62
6.08,4.58,90.68,46.14
6.2,4.51,90.6,45.83
6.27,4.4,91.71,48.46
6.21,4.59,93.32,45.25
6.03,4.59,91.89,46.57
6.11,4.49,91.4,49.5
5.97,4.32,94.9,47.29
6.23,4.7,91.88,47.46
6.03,4.42,92.12,45.79
6.02,4.61,92.19,46.62
6.08,4.68,91.72,46.72
6.26,4.54,94.58,45.24
6.13,4.38,92.31,49.27
6.08,4.56,90.54,47.53
6.04,4.42,94.87,48.23
6.04,4.32,94.24,48.92
6.02,4.44,93.02,49.18
6.24,4.45,90.23,46.56
6.05,4.53,93.92,48.12
5.91,4.38,90.75,45.53
6.1,4.52,92.35,49.33
6.24,4.47,91.35,47.85
5.95,4.64,90.34,47.99
6.08,4.39,91.36,47.34
5.95,4.63,91.71,49.93
6.02,4.69,90.14,47.7
6.28,4.64,91.58,49.63
6.09,4.31,90.06,45.58
6.25,4.69,91.3,45.96
6.04,4.6,94.63,48.72
5.99,4.63,90.17,49.89
6.18,4.63,94.21,45.58
6.23,4.31,92.13,48.73
6.02,4.69,91.2,45.35
5.92,4.3,93.34,48.62
5.98,4.31,90.45,47.98
6.08,4.37,91.96,48.87
6.23,4.6,90.53,46.16
6.21,4.59,93.05,49.96
6.19,4.68,93.46,46.37
6.27,4.46,93.19,47.82
5.94,4.37,92.17,45.28
6.14,4.65,94.61,45.84
6.09,4.31,94.56,47.39
5.97,4.45,93.98,47.5
6.03,4.58,91.2,48.03
6.28,4.59,92.81,45.61
6.22,4.49,92.37,49.09
5.98,4.4,91.08,45.37
5.95,4.44,90.34,49.57
6.3,4.3,91.87,46.21
6.17,4.68,94.35,46.42
6.04,4.66,93.33,49.09
6.02,4.53,93.41,47.56
6.08,4.49,93.2,46.98
5.94,4.46,93.82,48.96
6.29,4.61,93.02,48.22
6.29,4.55,91.43,49.17
5.94,4.38,93.24,49.33
6.16,4.45,91.03,47.46
6.05,4.59,92.53,49.44
6.06,4.35,94.85,49.59
6.23,4.55,90.54,45.82
6.1,4.58,93.69,47.93
5.98,4.37,94.42,48.26
6.06,4.59,93.2,48.51
6.09,4.5,92.36,49.62
5.97,4.33,92.96,48.04
