229.2,227.2,228.5,65.0,400,300,336,100.0,75.0,84.0
229.2,226.8,228.5,65.0,400,300,336,100.0,75.0,84.0
229.2,226.4,228.5,65.0,400,300,336,100.0,75.0,84.0
229.2,226.0,228.5,65.0,400,300,336,100.0,75.0,84.0
228.7,226.0,228.5,65.0,382,300,336,95.5,75.0,84.0
228.7,225.7,228.5,65.0,382,300,336,95.5,75.0,84.0
228.7,225.7,229.4,61.5,382,300,351,95.5,75.0,87.8
228.3,225.7,229.4,64.2,360,300,351,90.0,75.0,87.8
228.3,227.1,229.4,62.4,360,300,351,90.0,75.0,87.8
228.3,227.1,229.3,58.9,360,300,343,90.0,75.0,85.8
227.6,227.1,229.3,57.4,346,300,343,86.5,75.0,85.8
227.6,226.3,229.3,61.5,346,386,343,86.5,96.5,85.8
227.6,226.3,228.6,59.3,346,386,325,86.5,96.5,81.2
227.8,226.3,228.6,51.4,340,386,325,85.0,96.5,81.2
227.8,226.8,228.6,49.7,340,400,325,85.0,100.0,81.2
227.8,226.8,230.0,47.0,340,400,300,85.0,100.0,75.0
228.5,226.8,230.0,50.0,315,400,300,78.8,100.0,75.0
228.5,226.1,230.0,53.1,315,400,300,78.8,100.0,75.0
228.5,226.1,230.0,51.9,315,400,322,78.8,100.0,80.5
228.3,226.1,230.0,49.8,340,400,322,85.0,100.0,80.5
228.3,226.9,230.0,50.8,340,400,322,85.0,100.0,80.5
228.3,226.9,229.3,52.4,340,400,350,85.0,100.0,87.5
228.2,226.9,229.3,49.0,300,400,350,75.0,100.0,87.5
228.2,227.7,229.3,53.0,300,400,350,75.0,100.0,87.5
228.2,227.7,230.0,48.1,300,400,328,75.0,100.0,82.0
227.3,227.7,230.0,52.9,394,400,328,98.5,100.0,82.0
227.3,228.6,230.0,49.1,394,383,328,98.5,95.8,82.0
227.3,228.6,229.8,51.6,394,383,356,98.5,95.8,89.0
227.1,228.6,229.8,55.2,400,383,356,100.0,95.8,89.0
226.9,228.6,229.8,58.8,400,383,356,100.0,95.8,89.0
226.7,228.6,229.8,62.4,400,383,356,100.0,95.8,89.0
226.5,228.6,229.8,65.0,400,383,356,100.0,95.8,89.0
226.3,228.6,229.8,65.0,400,383,356,100.0,95.8,89.0
226.1,228.6,229.8,65.0,400,383,356,100.0,95.8,89.0
225.9,228.6,229.8,65.0,400,383,356,100.0,95.8,89.0
225.7,228.6,229.8,65.0,400,383,356,100.0,95.8,89.0
225.5,228.6,229.8,65.0,400,383,356,100.0,95.8,89.0
225.3,228.6,229.8,65.0,400,383,356,100.0,95.8,89.0
225.7,228.6,229.8,65.0,400,383,356,100.0,95.8,89.0
225.7,229.4,229.8,62.3,400,351,356,100.0,87.8,89.0
225.7,229.4,230.0,58.3,400,351,363,100.0,87.8,90.8
227.1,229.4,230.0,54.9,400,351,363,100.0,87.8,90.8
227.1,229.3,230.0,50.3,400,338,363,100.0,84.5,90.8
227.1,229.3,229.4,47.5,400,338,334,100.0,84.5,83.5
227.5,229.3,229.4,43.5,400,338,334,100.0,84.5,83.5
227.5,229.7,229.4,43.1,400,351,334,100.0,87.8,83.5
227.5,229.7,230.3,40.0,400,351,383,100.0,87.8,95.8
228.1,229.7,230.3,43.3,390,351,383,97.5,87.8,95.8
228.1,229.7,230.3,40.0,390,300,383,97.5,75.0,95.8
228.1,229.7,230.0,43.3,390,300,365,97.5,75.0,91.2
228.4,229.7,230.0,45.8,388,300,365,97.0,75.0,91.2
228.4,230.0,230.0,43.9,388,300,365,97.0,75.0,91.2
228.4,230.0,230.0,46.0,388,300,320,97.0,75.0,80.0
228.9,230.0,230.0,43.0,400,300,320,100.0,75.0,80.0
228.9,230.0,230.0,40.1,400,312,320,100.0,78.0,80.0
228.9,230.0,229.7,42.0,400,312,369,100.0,78.0,92.2
229.6,230.0,229.7,40.0,400,312,369,100.0,78.0,92.2
229.6,229.0,229.7,41.2,400,391,369,100.0,97.8,92.2
229.6,229.0,230.0,46.0,400,391,372,100.0,97.8,93.0
230.0,229.0,230.0,43.9,381,391,372,95.2,97.8,93.0
230.0,229.6,230.0,49.1,381,376,372,95.2,94.0,93.0
230.0,229.6,229.8,57.8,381,376,400,95.2,94.0,100.0
229.8,229.6,229.8,59.5,381,376,400,95.2,94.0,100.0
229.8,229.4,229.8,45.9,381,397,400,95.2,99.2,100.0
229.8,229.4,229.8,48.3,381,397,352,95.2,99.2,88.0
230.0,229.4,229.8,50.1,360,397,352,90.0,99.2,88.0
230.0,228.9,229.8,45.2,360,360,352,90.0,90.0,88.0
230.0,228.9,230.0,49.9,360,360,400,90.0,90.0,100.0
229.9,228.9,230.0,54.9,372,360,400,93.0,90.0,100.0
229.8,228.9,230.0,59.9,384,360,400,96.0,90.0,100.0
229.7,228.9,230.0,65.0,396,360,400,99.0,90.0,100.0
229.6,228.9,230.0,65.0,400,360,400,100.0,90.0,100.0
229.5,228.9,230.0,65.0,400,360,400,100.0,90.0,100.0
229.4,228.9,230.0,65.0,400,360,400,100.0,90.0,100.0
229.3,228.9,230.0,65.0,400,360,400,100.0,90.0,100.0
229.2,228.9,230.0,65.0,400,360,400,100.0,90.0,100.0
229.1,228.9,230.0,65.0,400,360,400,100.0,90.0,100.0
229.0,228.9,230.0,65.0,400,360,400,100.0,90.0,100.0
229.5,228.9,230.0,65.0,371,360,400,92.8,90.0,100.0
229.5,229.7,230.0,65.0,371,367,400,92.8,91.8,100.0
229.5,229.7,229.3,65.0,371,367,361,92.8,91.8,90.2
228.7,229.7,229.3,65.0,400,367,361,100.0,91.8,90.2
228.7,230.0,229.3,62.1,400,331,361,100.0,82.8,90.2
228.7,230.0,229.1,61.0,400,331,369,100.0,82.8,92.2
228.6,230.0,229.1,57.1,397,331,369,99.2,82.8,92.2
228.6,230.0,229.1,60.0,397,300,369,99.2,75.0,92.2
228.6,230.0,229.0,63.0,397,300,400,99.2,75.0,100.0
227.8,230.0,229.0,61.3,400,300,400,100.0,75.0,100.0
227.8,230.0,229.0,52.9,400,300,400,100.0,75.0,100.0
227.8,230.0,229.5,50.1,400,300,354,100.0,75.0,88.5
229.2,230.0,229.5,53.1,318,300,354,79.5,75.0,88.5
229.2,230.0,229.5,54.2,318,300,354,79.5,75.0,88.5
229.2,230.0,229.1,56.7,318,300,400,79.5,75.0,100.0
230.0,230.0,229.1,55.8,397,300,400,99.2,75.0,100.0
230.0,230.0,229.1,53.3,397,325,400,99.2,81.2,100.0
230.0,230.0,229.1,57.3,397,325,400,99.2,81.2,100.0
230.0,230.0,229.1,65.0,400,325,400,100.0,81.2,100.0
230.0,229.8,229.1,60.7,400,300,400,100.0,75.0,100.0
230.0,229.8,229.6,63.8,400,300,400,100.0,75.0,100.0
229.8,229.8,229.6,62.7,390,300,400,97.5,75.0,100.0
229.6,229.8,229.6,61.6,380,300,400,95.0,75.0,100.0
229.4,229.8,229.6,60.5,370,300,400,92.5,75.0,100.0
229.2,229.8,229.6,59.4,360,300,400,90.0,75.0,100.0
229.0,229.8,229.6,58.3,350,300,400,87.5,75.0,100.0
228.8,229.8,229.6,57.2,340,300,400,85.0,75.0,100.0
228.6,229.8,229.6,56.1,330,300,400,82.5,75.0,100.0
228.4,229.8,229.6,55.0,320,300,400,80.0,75.0,100.0
228.2,229.8,229.6,53.9,310,300,400,77.5,75.0,100.0
228.0,229.8,229.6,52.8,300,300,400,75.0,75.0,100.0
229.3,229.8,229.6,48.4,321,300,400,80.2,75.0,100.0
229.3,228.9,229.6,50.6,321,309,400,80.2,77.2,100.0
229.3,228.9,228.9,50.7,321,309,396,80.2,77.2,99.0
230.0,228.9,228.9,55.6,329,309,396,82.2,77.2,99.0
230.0,228.3,228.9,54.1,329,300,396,82.2,75.0,99.0
230.0,228.3,228.3,52.9,329,300,400,82.2,75.0,100.0
230.0,228.3,228.3,48.5,400,300,400,100.0,75.0,100.0
230.0,228.4,228.3,48.7,400,372,400,100.0,93.0,100.0
230.0,228.4,228.5,45.9,400,372,400,100.0,93.0,100.0
229.8,228.4,228.5,45.6,340,372,400,85.0,93.0,100.0
229.8,228.7,228.5,47.0,340,400,400,85.0,100.0,100.0
229.8,228.7,229.7,60.6,340,400,400,85.0,100.0,100.0
230.0,228.7,229.7,61.2,300,400,400,75.0,100.0,100.0
230.0,228.7,229.7,56.3,300,400,400,75.0,100.0,100.0
230.0,228.7,230.0,60.3,300,400,358,75.0,100.0,89.5
229.1,228.7,230.0,52.3,300,400,358,75.0,100.0,89.5
229.1,229.4,230.0,53.0,300,400,358,75.0,100.0,89.5
229.1,229.4,229.8,42.6,300,400,400,75.0,100.0,100.0
230.0,229.4,229.8,43.7,311,400,400,77.8,100.0,100.0
230.0,230.0,229.8,40.0,311,400,400,77.8,100.0,100.0
230.0,230.0,230.0,40.0,311,400,400,77.8,100.0,100.0
230.0,230.0,230.0,40.1,316,400,400,79.0,100.0,100.0
230.0,229.4,230.0,43.7,316,386,400,79.0,96.5,100.0
230.0,229.4,230.0,47.2,316,386,400,79.0,96.5,100.0
229.6,229.4,230.0,47.2,356,386,400,89.0,96.5,100.0
229.6,229.7,230.0,50.4,356,337,400,89.0,84.2,100.0
229.6,229.7,229.4,54.4,356,337,353,89.0,84.2,88.2
230.0,229.7,229.4,49.9,314,337,353,78.5,84.2,88.2
230.0,229.0,229.4,47.5,314,306,353,78.5,76.5,88.2
230.0,229.0,228.5,45.7,314,306,313,78.5,76.5,78.2
230.0,229.0,228.4,44.0,314,306,349,78.5,76.5,87.2
230.0,229.0,228.3,42.3,314,306,385,78.5,76.5,96.2
230.0,229.0,228.2,40.6,314,306,400,78.5,76.5,100.0
230.0,229.0,228.1,40.0,314,306,400,78.5,76.5,100.0
230.0,229.0,228.0,40.0,314,306,400,78.5,76.5,100.0
230.0,229.0,227.9,40.0,314,306,400,78.5,76.5,100.0
230.0,229.0,227.8,40.0,314,306,400,78.5,76.5,100.0
230.0,229.0,227.7,40.0,314,306,400,78.5,76.5,100.0
230.0,229.0,227.6,40.0,314,306,400,78.5,76.5,100.0
230.0,229.0,227.5,40.0,314,306,400,78.5,76.5,100.0
229.5,229.0,227.5,40.0,300,306,400,75.0,76.5,100.0
229.5,229.1,227.5,40.0,300,313,400,75.0,78.2,100.0
229.5,229.1,227.2,42.5,300,313,400,75.0,78.2,100.0
230.0,229.1,227.2,40.0,300,313,400,75.0,78.2,100.0
230.0,229.0,227.2,40.0,300,337,400,75.0,84.2,100.0
230.0,229.0,226.2,40.0,300,337,377,75.0,84.2,94.2
230.0,229.0,226.2,44.3,336,337,377,84.0,84.2,94.2
230.0,228.8,226.2,49.5,336,360,377,84.0,90.0,94.2
230.0,228.8,227.2,47.9,336,360,400,84.0,90.0,100.0
230.0,228.8,227.2,48.8,300,360,400,75.0,90.0,100.0
230.0,228.5,227.2,53.5,300,372,400,75.0,93.0,100.0
230.0,228.5,227.5,56.9,300,372,370,75.0,93.0,92.5
230.0,228.5,227.5,55.4,300,372,370,75.0,93.0,92.5
230.0,229.6,227.5,52.1,300,400,370,75.0,100.0,92.5
230.0,229.6,227.4,56.2,300,400,385,75.0,100.0,96.2
230.0,229.6,227.4,48.1,300,400,385,75.0,100.0,96.2
230.0,229.1,227.4,45.2,300,380,385,75.0,95.0,96.2
230.0,229.1,227.0,44.6,300,380,345,75.0,95.0,86.2
229.7,229.1,227.0,41.2,300,380,345,75.0,95.0,86.2
229.7,229.6,227.0,40.0,300,400,345,75.0,100.0,86.2
229.7,229.6,226.8,40.0,300,400,389,75.0,100.0,97.2
230.0,229.6,226.8,51.8,348,400,389,87.0,100.0,97.2
230.0,230.0,226.8,54.5,348,300,389,87.0,75.0,97.2
230.0,230.0,226.1,52.2,348,300,400,87.0,75.0,100.0
230.0,230.0,226.1,53.4,361,300,400,90.2,75.0,100.0
230.0,230.0,226.1,50.2,361,300,400,90.2,75.0,100.0
230.0,230.0,226.0,51.0,361,300,379,90.2,75.0,94.8
229.6,230.0,226.0,53.6,348,300,379,87.0,75.0,94.8
229.6,230.0,226.0,43.5,348,300,379,87.0,75.0,94.8
229.6,230.0,225.4,39.6,348,300,400,87.0,75.0,100.0
229.6,230.0,225.8,43.5,348,300,400,87.0,75.0,100.0
229.6,230.0,226.2,47.4,348,300,400,87.0,75.0,100.0
229.6,230.0,226.6,51.3,348,300,400,87.0,75.0,100.0
229.6,230.0,227.0,55.2,348,300,400,87.0,75.0,100.0
229.6,230.0,227.4,59.1,348,300,400,87.0,75.0,100.0
229.6,230.0,227.8,63.0,348,300,400,87.0,75.0,100.0
229.6,230.0,228.2,65.0,348,300,400,87.0,75.0,100.0
229.6,230.0,228.6,65.0,348,300,400,87.0,75.0,100.0
229.6,230.0,229.0,65.0,348,300,400,87.0,75.0,100.0
229.6,230.0,229.4,65.0,348,300,400,87.0,75.0,100.0
229.5,230.0,229.4,65.0,303,300,400,75.8,75.0,100.0
229.5,230.0,229.4,64.8,303,342,400,75.8,85.5,100.0
229.5,230.0,229.0,62.2,303,342,355,75.8,85.5,88.8
230.0,230.0,229.0,60.2,300,342,355,75.0,85.5,88.8
230.0,230.0,229.0,64.4,300,374,355,75.0,93.5,88.8
230.0,230.0,230.0,65.0,300,374,317,75.0,93.5,79.2
230.0,230.0,230.0,61.9,300,374,317,75.0,93.5,79.2
230.0,230.0,230.0,61.3,300,325,317,75.0,81.2,79.2
230.0,230.0,229.6,64.3,300,325,336,75.0,81.2,84.0
230.0,230.0,229.6,61.1,369,325,336,92.2,81.2,84.0
230.0,230.0,229.6,58.0,369,300,336,92.2,75.0,84.0
230.0,230.0,230.0,65.0,369,300,354,92.2,75.0,88.5
230.0,230.0,230.0,65.0,400,300,354,100.0,75.0,88.5
230.0,230.0,230.0,57.2,400,361,354,100.0,90.2,88.5
230.0,230.0,230.0,61.9,400,361,400,100.0,90.2,100.0
229.2,230.0,230.0,63.5,400,361,400,100.0,90.2,100.0
229.2,230.0,230.0,60.0,400,400,400,100.0,100.0,100.0
229.2,230.0,229.3,57.1,400,400,388,100.0,100.0,97.0
230.0,230.0,229.3,63.6,400,400,388,100.0,100.0,97.0
230.0,229.6,229.3,65.0,400,366,388,100.0,91.5,97.0
230.0,229.6,229.5,63.1,400,366,396,100.0,91.5,99.0
230.0,229.6,229.5,59.1,400,366,396,100.0,91.5,99.0
230.0,230.0,229.5,61.2,400,300,396,100.0,75.0,99.0
230.0,230.0,230.0,57.6,400,300,384,100.0,75.0,96.0
230.0,229.5,230.0,57.0,400,300,384,100.0,75.0,96.0
230.0,229.0,230.0,56.4,400,300,384,100.0,75.0,96.0
230.0,228.5,230.0,55.8,400,300,384,100.0,75.0,96.0
230.0,228.0,230.0,55.2,400,300,384,100.0,75.0,96.0
230.0,227.5,230.0,54.6,400,300,384,100.0,75.0,96.0
230.0,227.0,230.0,54.0,400,300,384,100.0,75.0,96.0
230.0,226.5,230.0,53.4,400,300,384,100.0,75.0,96.0
230.0,226.0,230.0,52.8,400,300,384,100.0,75.0,96.0
230.0,225.5,230.0,52.2,400,300,384,100.0,75.0,96.0
230.0,225.0,230.0,51.6,400,300,384,100.0,75.0,96.0
229.6,225.0,230.0,49.6,346,300,384,86.5,75.0,96.0
229.6,225.0,230.0,52.8,346,314,384,86.5,78.5,96.0
229.6,225.0,229.1,47.5,346,314,362,86.5,78.5,90.5
228.9,225.0,229.1,47.8,378,314,362,94.5,78.5,90.5
228.9,225.1,229.1,52.6,378,400,362,94.5,100.0,90.5
228.9,225.1,229.2,49.7,378,400,331,94.5,100.0,82.8
228.3,225.1,229.2,51.9,355,400,331,88.8,100.0,82.8
228.3,225.0,229.2,61.9,355,398,331,88.8,99.5,82.8
228.3,225.0,228.7,60.3,355,398,308,88.8,99.5,77.0
229.2,225.0,228.7,57.6,400,398,308,100.0,99.5,77.0
229.2,225.0,228.7,54.4,400,391,308,100.0,97.8,77.0
229.2,225.0,229.2,65.0,400,391,300,100.0,97.8,75.0
228.8,225.0,229.2,62.7,354,391,300,88.5,97.8,75.0
228.8,225.0,229.2,65.0,354,363,300,88.5,90.8,75.0
228.8,225.0,228.4,65.0,354,363,300,88.5,90.8,75.0
228.6,225.0,228.4,65.0,319,363,300,79.8,90.8,75.0
228.6,225.2,228.4,63.6,319,367,300,79.8,91.8,75.0
228.6,225.2,229.1,56.0,319,367,300,79.8,91.8,75.0
228.3,225.2,229.1,57.9,385,367,300,96.2,91.8,75.0
228.3,226.2,229.1,54.7,385,353,300,96.2,88.2,75.0
228.3,226.2,230.1,52.2,385,353,300,96.2,88.2,75.0
228.7,226.2,230.1,51.8,323,353,300,80.8,88.2,75.0
228.7,227.7,230.1,48.9,323,308,300,80.8,77.0,75.0
228.7,227.7,229.1,44.5,323,308,328,80.8,77.0,82.0
229.1,227.7,229.1,40.6,364,308,328,91.0,77.0,82.0
229.1,226.9,229.1,42.6,364,300,328,91.0,75.0,82.0
229.1,226.9,229.8,40.0,364,300,300,91.0,75.0,75.0
229.1,226.9,229.6,40.0,364,300,322,91.0,75.0,80.5
229.1,226.9,229.4,40.0,364,300,344,91.0,75.0,86.0
229.1,226.9,229.2,40.0,364,300,366,91.0,75.0,91.5
229.1,226.9,229.0,40.0,364,300,388,91.0,75.0,97.0
229.1,226.9,228.8,40.0,364,300,400,91.0,75.0,100.0
229.1,226.9,228.6,40.0,364,300,400,91.0,75.0,100.0
229.1,226.9,228.4,40.0,364,300,400,91.0,75.0,100.0
229.1,226.9,228.2,40.0,364,300,400,91.0,75.0,100.0
229.1,226.9,228.0,40.0,364,300,400,91.0,75.0,100.0
